2011-06-07 95790.000000 11A234
2011-06-19 97380.000000 11A234
2011-09-08 97280.000000 11A234
2011-09-11 96710.000000 11A234


2011-06-06 99090.000000 11A234
2011-06-09 100070.000000 11A234
2011-06-11 100400.000000 11A234
2011-06-16 100080.000000 11A234
2011-06-30 100680.000000 11A234
2011-07-26 99510.000000 11A234
2011-09-01 99240.000000 11A234


2011-06-24 102120.000000 11A234
2011-07-01 101780.000000 11A234
2011-10-02 102340.000000 11A234
2011-10-11 102130.000000 11A234


2011-06-09 101090.000000 11A234
2011-07-05 100990.000000 11A234
2011-07-17 100400.000000 11A234
2011-07-18 100670.000000 11A234
2011-07-31 100830.000000 11A234
2011-09-11 101280.000000 11A234


2011-07-04 99660.000000 11A234
2011-08-31 99680.000000 11A234
2011-09-06 100450.000000 11A234
2011-09-18 99220.000000 11A234
2011-09-26 100590.000000 11A234
2011-10-12 100180.000000 11A234


2011-06-02 101600.000000 11A234
2011-06-04 101260.000000 11A234
2011-06-22 101640.000000 11A234
2011-07-13 100710.000000 11A234
2011-08-28 101250.000000 11A234
2011-09-17 101280.000000 11A234
2011-09-25 101460.000000 11A234


2011-06-30 101600.000000 11A234
2011-09-03 100640.000000 11A234


2011-06-03 101700.000000 11A234
2011-07-22 100950.000000 11A234
2011-09-18 100940.000000 11A234
2011-10-21 101780.000000 11A234


2011-06-10 101310.000000 11A234
2011-06-27 101910.000000 11A234
2011-07-04 101170.000000 11A234
2011-07-21 100670.000000 11A234
2011-07-23 100650.000000 11A234
2011-09-01 101330.000000 11A234


2011-06-06 99530.000000 000000
2011-06-10 100630.000000 000000
2011-06-22 100400.000000 000000
2011-06-25 101550.000000 000000
2011-08-14 99920.000000 000000
2011-08-16 101010.000000 000000
2011-09-04 100080.000000 000000
2011-09-10 99880.000000 000000
2011-09-28 101920.000000 000000


2011-06-23 101060.000000 000000
2011-06-24 101710.000000 000000
2011-07-25 100350.000000 000000


2011-06-20 101220.000000 000000
2011-07-06 100760.000000 000000
2011-07-07 100370.000000 000000
2011-08-27 101400.000000 000000
2011-09-19 101410.000000 000000
2011-10-11 102190.000000 000000


2011-08-06 99760.000000 000000
2011-09-22 101530.000000 000000
2011-10-20 102110.000000 000000


2011-06-12 100070.000000 000000
2011-06-22 99540.000000 000000
2011-08-13 99190.000000 000000
2011-10-03 100580.000000 000000
2011-10-21 100950.000000 000000


2011-06-13 100330.000000 000000
2011-07-05 100090.000000 000000
2011-09-13 100670.000000 000000
2011-09-21 100960.000000 000000


2011-07-19 99970.000000 000000
2011-08-24 100880.000000 000000
2011-09-09 100580.000000 000000
2011-09-15 101300.000000 000000
2011-09-25 100870.000000 000000
2011-10-21 101910.000000 000000


2011-08-06 100100.000000 000000
2011-10-01 101890.000000 000000


2011-06-09 99990.000000 000000
2011-06-13 99910.000000 000000
2011-07-14 100430.000000 000000
2011-07-31 100070.000000 000000
2011-08-11 100120.000000 000000
2011-08-30 100120.000000 000000
2011-09-06 100220.000000 000000
2011-09-24 99810.000000 000000
2011-10-04 100830.000000 000000
2011-10-21 101050.000000 000000


2011-06-06 99470.000000 000000
2011-07-22 100340.000000 000000
2011-08-29 100890.000000 000000


2011-08-01 100210.000000 000000
2011-08-07 99730.000000 000000
2011-08-09 100820.000000 000000
2011-08-16 100590.000000 000000
2011-10-06 100300.000000 000000


2011-07-11 98000.000000 000000
2011-07-20 97080.000000 000000
2011-07-27 97730.000000 000000
2011-09-03 97340.000000 000000


2011-08-18 99800.000000 000000
2011-08-30 99970.000000 000000


2011-08-14 100690.000000 000000
2011-08-16 101610.000000 000000
2011-09-07 101780.000000 000000
2011-09-24 101160.000000 000000


2011-06-16 100300.000000 000000
2011-07-12 99720.000000 000000
2011-08-22 100160.000000 000000
2011-09-11 99910.000000 000000


2011-07-30 100060.000000 000000
2011-08-19 100030.000000 000000
2011-10-01 100620.000000 000000
2011-10-02 100660.000000 000000


2011-06-02 99770.000000 000000
2011-06-03 99530.000000 000000
2011-06-05 98410.000000 000000
2011-08-05 98920.000000 000000
2011-08-22 98980.000000 000000
2011-08-28 99430.000000 000000
2011-10-10 99870.000000 000000
2011-10-12 99880.000000 000000


2011-07-02 98530.000000 000000
2011-09-06 99270.000000 000000
2011-09-15 98920.000000 000000
2011-09-20 99420.000000 000000
2011-09-21 99010.000000 000000


2011-06-11 101920.000000 000000
2011-07-06 101180.000000 000000
2011-07-26 101180.000000 000000
2011-08-07 100980.000000 000000


2011-07-30 100620.000000 000000
2011-08-27 100660.000000 000000


2011-06-25 98050.000000 000000
2011-06-26 97380.000000 000000
2011-07-12 96430.000000 000000
2011-07-27 97160.000000 000000
2011-08-01 96720.000000 000000
2011-08-11 97310.000000 000000
2011-09-13 97230.000000 000000
2011-09-16 97000.000000 000000
2011-09-29 97820.000000 000000


2011-06-20 98070.000000 000000
2011-07-06 97620.000000 000000
2011-07-21 97350.000000 000000
2011-07-28 98220.000000 000000
2011-09-27 98980.000000 000000
2011-10-03 98770.000000 000000


2011-06-15 92570.000000 000000
2011-09-08 92440.000000 000000
2011-09-23 92360.000000 000000


2011-07-06 98540.000000 000000
2011-08-07 98390.000000 000000
2011-08-17 98770.000000 000000
2011-09-24 98750.000000 000000
2011-10-11 99880.000000 000000


2011-06-30 101930.000000 000000
2011-07-16 100870.000000 000000
2011-08-05 101000.000000 000000
2011-10-21 101900.000000 000000


2011-06-21 98770.000000 000000
2011-08-19 98920.000000 000000
2011-08-26 98100.000000 000000
2011-09-04 98380.000000 000000
2011-10-12 99490.000000 000000


2011-06-13 93650.000000 000000
2011-06-21 93710.000000 000000
2011-07-03 93060.000000 000000
2011-08-20 93990.000000 000000
2011-09-26 94210.000000 000000
2011-10-09 94060.000000 000000


2011-06-22 100980.000000 000000
2011-08-05 100590.000000 000000
2011-08-27 101130.000000 000000
2011-09-03 100440.000000 000000
2011-10-04 101560.000000 000000


2011-07-07 91330.000000 000000
2011-07-09 91880.000000 000000
2011-07-14 91450.000000 000000
2011-07-20 91120.000000 000000
2011-07-23 91010.000000 000000
2011-08-05 91660.000000 000000
